oshwaUid,country,projectName,primaryType,hardwareLicense,softwareLicense,documentationLicense,certificationDate,stars,forks,watchers,directoryUrl
US000744,United States of America,SparkFun Qwiic SHIM for Raspberry Pi,Electronics,CERN,MIT,CC BY-SA,2020-12-02T00:00-05:00,3,1,1,https://certification.oshwa.org/US000744
US000803,United States of America,SparkFun Qwiic Single Relay,Electronics,CERN,MIT,CC BY-SA,2020-12-08T00:00-05:00,3,1,1,https://certification.oshwa.org/US000803
US002306,United States of America,SparkFun Qwiic Speaker Amp,Electronics,CERN,MIT,CC BY-SA,2023-05-23T00:00-04:00,3,1,1,https://certification.oshwa.org/US002306
US000726,United States of America,SparkFun Qwiic Thermocouple Amplifier - MCP9600 (PCC Connector),Electronics,CERN,MIT,CC BY-SA,2020-11-30T00:00-05:00,3,1,1,https://certification.oshwa.org/US000726
US000727,United States of America,SparkFun Qwiic Thermocouple Amplifier - MCP9600 (Screw Terminals),Electronics,CERN,MIT,CC BY-SA,2020-11-30T00:00-05:00,3,1,1,https://certification.oshwa.org/US000727
US002253,United States of America,SparkFun Qwiic ToF Imager - VL53L5CX,Electronics,CERN,MIT,CC BY-SA,2023-05-22T00:00-04:00,3,1,1,https://certification.oshwa.org/US002253
US000805,United States of America,SparkFun Qwiic Twist - RGB Rotary Encoder Breakout,Electronics,CERN,MIT,CC BY-SA,2020-12-08T00:00-05:00,3,1,1,https://certification.oshwa.org/US000805
US002239,United States of America,SparkFun Qwiic WiFi Shield - DA16200,Electronics,CERN,MIT,CC BY-SA,2023-05-21T00:00-04:00,3,1,1,https://certification.oshwa.org/US002239
US002202,United States of America,SparkFun QwiicBus - EndPoint,Electronics,CERN,MIT,CC BY-SA,2023-05-19T00:00-04:00,3,1,1,https://certification.oshwa.org/US002202
US002203,United States of America,SparkFun QwiicBus - MidPoint,Electronics,CERN,MIT,CC BY-SA,2023-05-19T00:00-04:00,3,1,1,https://certification.oshwa.org/US002203
US000997,United States of America,SparkFun Real Time Clock Module,Electronics,CERN,MIT,CC BY-SA,2021-01-08T00:00-05:00,3,1,1,https://certification.oshwa.org/US000997
US000829,United States of America,SparkFun Real Time Clock Module - RV-1805 (Qwiic),Electronics,CERN,MIT,CC BY-SA,2020-12-14T00:00-05:00,3,1,1,https://certification.oshwa.org/US000829
US000723,United States of America,SparkFun Real Time Clock Module - RV-8803 (Qwiic),Electronics,CERN,MIT,CC BY-SA,2020-11-30T00:00-05:00,3,1,1,https://certification.oshwa.org/US000723
US000745,United States of America,SparkFun RED-V RedBoard - SiFive RISC-V FE310 SoC,Electronics,CERN,MIT,CC BY-SA,2020-12-02T00:00-05:00,3,1,1,https://certification.oshwa.org/US000745
US000746,United States of America,SparkFun RED-V Thing Plus - SiFive RISC-V FE310 SoC,Electronics,CERN,MIT,CC BY-SA,2020-12-02T00:00-05:00,3,1,1,https://certification.oshwa.org/US000746
US000886,United States of America,SparkFun RedBoard - Programmed with Arduino,Electronics,CERN,MIT,CC BY-SA,2020-12-17T00:00-05:00,3,1,1,https://certification.oshwa.org/US000886
US000757,United States of America,SparkFun Redboard Artemis,Electronics,CERN,MIT,CC BY-SA,2020-12-04T00:00-05:00,3,1,1,https://certification.oshwa.org/US000757
US002363,United States of America,SparkFun Redboard Artemis ATP,Electronics,CERN,MIT,CC BY-SA,2023-06-30T00:00-04:00,3,1,1,https://certification.oshwa.org/US002363
US000758,United States of America,SparkFun Redboard Artemis Nano,Electronics,CERN,MIT,CC BY-SA,2020-12-04T00:00-05:00,3,1,1,https://certification.oshwa.org/US000758
US000827,United States of America,SparkFun RedBoard Edge,Electronics,CERN,MIT,CC BY-SA,2020-12-14T00:00-05:00,3,1,1,https://certification.oshwa.org/US000827
US002220,United States of America,SparkFun RedBoard Plus,Electronics,CERN,MIT,CC BY-SA,2023-05-21T00:00-04:00,3,1,1,https://certification.oshwa.org/US002220
US000802,United States of America,SparkFun RedBoard Qwiic,Electronics,CERN,MIT,CC BY-SA,2020-12-08T00:00-05:00,3,1,1,https://certification.oshwa.org/US000802
US000791,United States of America,SparkFun RedBoard Turbo - SAMD21 Development Board,Electronics,CERN,MIT,CC BY-SA,2020-12-07T00:00-05:00,3,1,1,https://certification.oshwa.org/US000791
US001005,United States of America,SparkFun RedBot Buzzer,Electronics,CERN,MIT,CC BY-SA,2021-01-19T00:00-05:00,3,1,1,https://certification.oshwa.org/US001005
US001000,United States of America,SparkFun RedBot Mainboard,Electronics,CERN,MIT,CC BY-SA,2021-01-08T00:00-05:00,3,1,1,https://certification.oshwa.org/US001000
US001006,United States of America,SparkFun RedBot Sensor - Accelerometer,Electronics,CERN,MIT,CC BY-SA,2021-01-19T00:00-05:00,3,1,1,https://certification.oshwa.org/US001006
US001017,United States of America,SparkFun RedBot Sensor - Line Follower,Electronics,CERN,MIT,CC BY-SA,2021-01-19T00:00-05:00,3,1,1,https://certification.oshwa.org/US001017
US001004,United States of America,SparkFun RedBot Sensor - Mechanical Bumper,Electronics,CERN,MIT,CC BY-SA,2021-01-19T00:00-05:00,3,1,1,https://certification.oshwa.org/US001004
US000783,United States of America,SparkFun RFID Qwiic Reader,Electronics,CERN,MIT,CC BY-SA,2020-12-07T00:00-05:00,3,1,1,https://certification.oshwa.org/US000783
US000981,United States of America,SparkFun RFID Reader Breakout,Electronics,CERN,MIT,CC BY-SA,2021-01-08T00:00-05:00,3,1,1,https://certification.oshwa.org/US000981
US000916,United States of America,SparkFun RFM69 Breakout (434MHz),Electronics,CERN,MIT,CC BY-SA,2020-12-17T00:00-05:00,3,1,1,https://certification.oshwa.org/US000916
US000915,United States of America,SparkFun RFM69 Breakout (915MHz),Electronics,CERN,MIT,CC BY-SA,2020-12-17T00:00-05:00,3,1,1,https://certification.oshwa.org/US000915
US000973,United States of America,SparkFun RGB and Gesture Sensor - APDS-9960,Electronics,CERN,MIT,CC BY-SA,2021-01-08T00:00-05:00,3,1,1,https://certification.oshwa.org/US000973
US000946,United States of America,SparkFun RGB LED Breakout - WS2812B,Electronics,CERN,MIT,CC BY-SA,2021-01-08T00:00-05:00,3,1,1,https://certification.oshwa.org/US000946
US000991,United States of America,SparkFun RGB Light Sensor - ISL29125,Electronics,CERN,MIT,CC BY-SA,2021-01-08T00:00-05:00,3,1,1,https://certification.oshwa.org/US000991
US000900,United States of America,SparkFun RJ11 Breakout,Electronics,CERN,MIT,CC BY-SA,2020-12-17T00:00-05:00,3,1,1,https://certification.oshwa.org/US000900
US000966,United States of America,SparkFun RJ45 MagJack Breakout,Electronics,CERN,MIT,CC BY-SA,2021-01-08T00:00-05:00,3,1,1,https://certification.oshwa.org/US000966
US000969,United States of America,SparkFun Rotary Switch Breakout,Electronics,CERN,MIT,CC BY-SA,2021-01-08T00:00-05:00,3,1,1,https://certification.oshwa.org/US000969
US000957,United States of America,SparkFun Rotary Switch Potentiometer Breakout,Electronics,CERN,MIT,CC BY-SA,2021-01-08T00:00-05:00,3,1,1,https://certification.oshwa.org/US000957
US002264,United States of America,SparkFun RP2040 mikroBUS Development Board,Electronics,CERN,MIT,CC BY-SA,2023-05-22T00:00-04:00,3,1,1,https://certification.oshwa.org/US002264
US002231,United States of America,SparkFun RTK Express,Electronics,CERN,MIT,CC BY-SA,2023-05-21T00:00-04:00,3,1,1,https://certification.oshwa.org/US002231
US002238,United States of America,SparkFun RTK Express Plus,Electronics,CERN,MIT,CC BY-SA,2023-05-21T00:00-04:00,3,1,1,https://certification.oshwa.org/US002238
US002011,United States of America,SparkFun RTK Surveyor,Science,CERN-OHL-P-2.0,MIT,CC BY-SA,2021-08-12T00:00-04:00,3,1,1,https://certification.oshwa.org/US002011
US002233,United States of America,SparkFun RTK Surveyor,Electronics,CERN,MIT,CC BY-SA,2023-05-21T00:00-04:00,3,1,1,https://certification.oshwa.org/US002233
US000928,United States of America,SparkFun SAMD21 Dev Breakout,Electronics,CERN,MIT,CC BY-SA,2020-12-18T00:00-05:00,3,1,1,https://certification.oshwa.org/US000928
US000929,United States of America,SparkFun SAMD21 Mini Breakout,Electronics,CERN,MIT,CC BY-SA,2020-12-18T00:00-05:00,3,1,1,https://certification.oshwa.org/US000929
US000018,United States of America,SparkFun SAMD21 Mini Breakout,Electronics,Other,No software,CC BY-SA,2016-10-31T00:00-04:00,3,1,1,https://certification.oshwa.org/US000018
US000987,United States of America,SparkFun SD/MMC Card Breakout,Electronics,CERN,MIT,CC BY-SA,2021-01-08T00:00-05:00,3,1,1,https://certification.oshwa.org/US000987
US000806,United States of America,SparkFun Serial Basic Breakout - CH340C and USB-C,Electronics,CERN,MIT,CC BY-SA,2020-12-08T00:00-05:00,3,1,1,https://certification.oshwa.org/US000806
US000888,United States of America,SparkFun Serial Basic Breakout - CH340G,Electronics,CERN,MIT,CC BY-SA,2020-12-17T00:00-05:00,3,1,1,https://certification.oshwa.org/US000888
US000897,United States of America,SparkFun Serial Controlled Motor Driver,Electronics,CERN,MIT,CC BY-SA,2020-12-17T00:00-05:00,3,1,1,https://certification.oshwa.org/US000897
US000769,United States of America,SparkFun Servo pHat for Rasberry Pi,Electronics,CERN,MIT,CC BY-SA,2020-12-04T00:00-05:00,3,1,1,https://certification.oshwa.org/US000769
US000959,United States of America,SparkFun Servo Trigger,Electronics,CERN,MIT,CC BY-SA,2021-01-08T00:00-05:00,3,1,1,https://certification.oshwa.org/US000959
US000885,United States of America,SparkFun Simultaneous RFID Reader - M6E Nano,Electronics,CERN,MIT,CC BY-SA,2020-12-17T00:00-05:00,3,1,1,https://certification.oshwa.org/US000885
US000986,United States of America,SparkFun Single Lead Heart Rate Monitor - AD8232,Electronics,CERN,MIT,CC BY-SA,2021-01-08T00:00-05:00,3,1,1,https://certification.oshwa.org/US000986
US000942,United States of America,SparkFun Snappable Protoboard,Electronics,CERN,MIT,CC BY-SA,2021-01-08T00:00-05:00,3,1,1,https://certification.oshwa.org/US000942
US000940,United States of America,SparkFun SOIC to DIP Adapter - 8-Pin,Electronics,CERN,MIT,CC BY-SA,2021-01-08T00:00-05:00,3,1,1,https://certification.oshwa.org/US000940
US000047,United States of America,SparkFun SOIC to DIP Adapter - 8-Pin,Electronics,Other,MIT,CC BY-SA,2016-10-31T00:00-04:00,3,1,1,https://certification.oshwa.org/US000047
US000943,United States of America,SparkFun Soil Moisture Sensor,Electronics,CERN,MIT,CC BY-SA,2021-01-08T00:00-05:00,3,1,1,https://certification.oshwa.org/US000943
US000867,United States of America,SparkFun Soil Moisture Sensor,Electronics,CERN,MIT,CC BY-SA,2020-12-16T00:00-05:00,3,1,1,https://certification.oshwa.org/US000867
US000999,United States of America,SparkFun Solder-able Breadboard - Mini,Electronics,CERN,MIT,CC BY-SA,2021-01-08T00:00-05:00,3,1,1,https://certification.oshwa.org/US000999
US000863,United States of America,SparkFun Sound Detector,Electronics,CERN,MIT,CC BY-SA,2020-12-16T00:00-05:00,3,1,1,https://certification.oshwa.org/US000863
US001001,United States of America,SparkFun Sound Detector,Electronics,CERN,MIT,CC BY-SA,2021-01-08T00:00-05:00,3,1,1,https://certification.oshwa.org/US001001
US000012,United States of America,SparkFun Sound Detector,Electronics,Other,Other,CC BY-SA,2016-10-31T00:00-04:00,3,1,1,https://certification.oshwa.org/US000012
US000004,United States of America,SparkFun SparkPunk Sequencer Kit,Sound,Other,MIT,CC BY-SA,2016-10-31T00:00-04:00,3,1,1,https://certification.oshwa.org/US000004
US000016,United States of America,SparkFun SparkPunk Sound Kit,Sound,Other,Other,CC BY-SA,2016-10-31T00:00-04:00,3,1,1,https://certification.oshwa.org/US000016
US000990,United States of America,SparkFun SparkPunk Sound Kit,Electronics,CERN,MIT,CC BY-SA,2021-01-08T00:00-05:00,3,1,1,https://certification.oshwa.org/US000990
US000854,United States of America,SparkFun Spectral Sensor Breakout - AS7262 Visible (Qwiic),Electronics,CERN,MIT,CC BY-SA,2020-12-14T00:00-05:00,3,1,1,https://certification.oshwa.org/US000854
US000855,United States of America,SparkFun Spectral Sensor Breakout - AS7263 NIR (Qwiic),Electronics,CERN,MIT,CC BY-SA,2020-12-16T00:00-05:00,3,1,1,https://certification.oshwa.org/US000855
US000960,United States of America,SparkFun Spectrum Shield,Electronics,CERN,MIT,CC BY-SA,2021-01-08T00:00-05:00,3,1,1,https://certification.oshwa.org/US000960
US000892,United States of America,SparkFun SSOP to DIP Adapter - 16-Pin,Electronics,CERN,MIT,CC BY-SA,2020-12-17T00:00-05:00,3,1,1,https://certification.oshwa.org/US000892
US000974,United States of America,SparkFun Sunny Buddy - MPPT Solar Charger,Electronics,CERN,MIT,CC BY-SA,2021-01-08T00:00-05:00,3,1,1,https://certification.oshwa.org/US000974
US000882,United States of America,SparkFun TeensyView,Electronics,CERN,MIT,CC BY-SA,2020-12-17T00:00-05:00,3,1,1,https://certification.oshwa.org/US000882
US002327,United States of America,SparkFun Temperature Sensor - STTS22H (Qwiic),Electronics,CERN,MIT,CC BY-SA,2023-05-25T00:00-04:00,3,1,1,https://certification.oshwa.org/US002327
US000780,United States of America,SparkFun TFT LCD Breakout - 1.8' (128x160),Electronics,CERN,MIT,CC BY-SA,2020-12-07T00:00-05:00,3,1,1,https://certification.oshwa.org/US000780
US000880,United States of America,SparkFun THAT 1206 InGenius Breakout,Electronics,CERN,MIT,CC BY-SA,2020-12-17T00:00-05:00,3,1,1,https://certification.oshwa.org/US000880
US000881,United States of America,SparkFun THAT 1646 OutSmarts Breakout,Electronics,CERN,MIT,CC BY-SA,2020-12-17T00:00-05:00,3,1,1,https://certification.oshwa.org/US000881
US000930,United States of America,SparkFun Thermocouple Breakout - MAX31855K,Electronics,CERN,MIT,CC BY-SA,2020-12-18T00:00-05:00,3,1,1,https://certification.oshwa.org/US000930
US000753,United States of America,SparkFun Thing Plus - Artemis,Electronics,CERN,MIT,CC BY-SA,2020-12-04T00:00-05:00,3,1,1,https://certification.oshwa.org/US000753
US002300,United States of America,SparkFun Thing Plus - DA16200,Electronics,CERN,MIT,CC BY-SA,2023-05-23T00:00-04:00,3,1,1,https://certification.oshwa.org/US002300
US002182,United States of America,SparkFun Thing Plus - ESP32 WROOM (U.FL),Electronics,CERN,MIT,CC BY-SA,2023-05-19T00:00-04:00,3,1,1,https://certification.oshwa.org/US002182
US002298,United States of America,SparkFun Thing Plus - ESP32 WROOM (USB-C),Electronics,CERN,MIT,CC BY-SA,2023-05-23T00:00-04:00,3,1,1,https://certification.oshwa.org/US002298
US002204,United States of America,SparkFun Thing Plus - ESP32-S2 WROOM,Electronics,CERN,MIT,CC BY-SA,2023-05-19T00:00-04:00,3,1,1,https://certification.oshwa.org/US002204
US002341,United States of America,SparkFun Thing Plus - NINA-B306,Electronics,CERN,MIT,CC BY-SA,2023-06-06T00:00-04:00,3,1,1,https://certification.oshwa.org/US002341
US002212,United States of America,SparkFun Thing Plus - nRF9160,Electronics,CERN,MIT,CC BY-SA,2023-05-19T00:00-04:00,3,1,1,https://certification.oshwa.org/US002212
US002188,United States of America,SparkFun Thing Plus - RP2040,Electronics,CERN,MIT,CC BY-SA,2023-05-19T00:00-04:00,3,1,1,https://certification.oshwa.org/US002188
US000775,United States of America,SparkFun Thing Plus - SAMD51,Electronics,CERN,MIT,CC BY-SA,2020-12-05T00:00-05:00,3,1,1,https://certification.oshwa.org/US000775
US002213,United States of America,SparkFun Thing Plus - STM32,Electronics,CERN,MIT,CC BY-SA,2023-05-19T00:00-04:00,3,1,1,https://certification.oshwa.org/US002213
US000760,United States of America,SparkFun Thing Plus - XBee3 Micro (Chip Antenna),Electronics,CERN,MIT,CC BY-SA,2020-12-04T00:00-05:00,3,1,1,https://certification.oshwa.org/US000760
US000759,United States of America,SparkFun Thing Plus - XBee3 Micro (U.FL),Electronics,CERN,MIT,CC BY-SA,2020-12-04T00:00-05:00,3,1,1,https://certification.oshwa.org/US000759
US002287,United States of America,SparkFun Thing Plus Dual-Port Logging Shield,Electronics,CERN,MIT,CC BY-SA,2023-05-22T00:00-04:00,3,1,1,https://certification.oshwa.org/US002287
US002335,United States of America,SparkFun Thing Plus Matter - MGM240P,Electronics,CERN,MIT,CC BY-SA,2023-05-25T00:00-04:00,3,1,1,https://certification.oshwa.org/US002335
US000964,United States of America,SparkFun ToF Range Finder Breakout - VL6180,Electronics,CERN,MIT,CC BY-SA,2021-01-08T00:00-05:00,3,1,1,https://certification.oshwa.org/US000964
US000965,United States of America,SparkFun ToF Range Finder Sensor - VL6180,Electronics,CERN,MIT,CC BY-SA,2021-01-08T00:00-05:00,3,1,1,https://certification.oshwa.org/US000965
US000722,United States of America,SparkFun Top pHAT for Raspberry Pi,Electronics,CERN,MIT,CC BY-SA,2020-11-30T00:00-05:00,3,1,1,https://certification.oshwa.org/US000722
US001037,United States of America,SparkFun Transceiver Breakout - MAX3232,Electronics,CERN,MIT,CC BY-SA,2021-01-19T00:00-05:00,3,1,1,https://certification.oshwa.org/US001037
US000787,United States of America,SparkFun Transparent OLED HUD Breakout (Qwiic),Electronics,CERN,MIT,CC BY-SA,2020-12-07T00:00-05:00,3,1,1,https://certification.oshwa.org/US000787
US000811,United States of America,SparkFun Triad Spectroscopy Sensor - AS7265x (Qwiic),Electronics,CERN,MIT,CC BY-SA,2020-12-08T00:00-05:00,3,1,1,https://certification.oshwa.org/US000811
US001039,United States of America,SparkFun Triple Axis Accelerometer and Gyro Breakout - MPU-6050,Electronics,CERN,MIT,CC BY-SA,2021-01-19T00:00-05:00,3,1,1,https://certification.oshwa.org/US001039
US001052,United States of America,SparkFun Triple Axis Accelerometer Breakout - ADXL335,Electronics,CERN,MIT,CC BY-SA,2021-01-19T00:00-05:00,3,1,1,https://certification.oshwa.org/US001052
US000985,United States of America,SparkFun Triple Axis Accelerometer Breakout - ADXL337,Electronics,CERN,MIT,CC BY-SA,2021-01-08T00:00-05:00,3,1,1,https://certification.oshwa.org/US000985
US000042,United States of America,SparkFun Triple Axis Accelerometer Breakout - ADXL345,Electronics,Other,Other,CC BY-SA,2016-10-31T00:00-04:00,3,1,1,https://certification.oshwa.org/US000042
US002319,United States of America,SparkFun Triple Axis Accelerometer Breakout - BMA400 (Qwiic),Electronics,CERN,MIT,CC BY-SA,2023-05-23T00:00-04:00,3,1,1,https://certification.oshwa.org/US002319
US000845,United States of America,SparkFun Triple Axis Accelerometer Breakout - H3LIS331DL,Electronics,CERN,MIT,CC BY-SA,2020-12-14T00:00-05:00,3,1,1,https://certification.oshwa.org/US000845
US002210,United States of America,SparkFun Triple Axis Accelerometer Breakout - KX132 (Qwiic),Electronics,CERN,MIT,CC BY-SA,2023-05-19T00:00-04:00,3,1,1,https://certification.oshwa.org/US002210
